0.262301 0.201782 0.201783
0.26341 0.20241 0.202411
0.26452 0.203037 0.203038
0.26563 0.203663 0.203664
0.26674 0.204288 0.204289
0.267852 0.204911 0.204912
0.268964 0.205533 0.205534
0.270076 0.206154 0.206155
0.27119 0.206773 0.206775
0.272304 0.207392 0.207393
0.273418 0.208008 0.20801
0.274533 0.208624 0.208625
0.275649 0.209238 0.20924
0.276766 0.209851 0.209853
0.277883 0.210463 0.210464
0.279 0.211074 0.211075
0.280119 0.211683 0.211684
0.281238 0.212291 0.212292
0.282358 0.212897 0.212899
0.283478 0.213503 0.213504
0.284599 0.214107 0.214108
0.285721 0.21471 0.214711
0.286843 0.215312 0.215313
0.287966 0.215912 0.215913
0.289089 0.216511 0.216512
0.290214 0.217109 0.21711
0.291339 0.217705 0.217707
0.292464 0.218301 0.218302
0.293591 0.218895 0.218896
0.294718 0.219487 0.219489
0.295846 0.220079 0.22008
0.296974 0.220669 0.22067
0.298103 0.221258 0.221259
0.299233 0.221846 0.221847
0.300363 0.222432 0.222434
0.301494 0.223018 0.223019
0.302626 0.223602 0.223603
0.303759 0.224184 0.224186
0.304892 0.224766 0.224767
0.306026 0.225346 0.225348
0.307161 0.225925 0.225927
0.308296 0.226503 0.226504
0.309432 0.22708 0.227081
0.310569 0.227655 0.227656
0.311706 0.228229 0.22823
0.312845 0.228802 0.228803
0.313984 0.229373 0.229375
0.315123 0.229944 0.229945
0.316264 0.230513 0.230514
0.317405 0.231081 0.231082
0.318547 0.231647 0.231649
0.319689 0.232213 0.232214
0.320833 0.232777 0.232778
0.321977 0.23334 0.233341
0.323122 0.233902 0.233903
0.324267 0.234462 0.234464
0.325414 0.235022 0.235023
0.326561 0.23558 0.235581
0.327709 0.236137 0.236138
0.328857 0.236692 0.236694
0.330007 0.237247 0.237248
0.331157 0.2378 0.237801
0.332308 0.238352 0.238353
0.333459 0.238902 0.238904
0.334612 0.239452 0.239453
0.335765 0.24 0.240002
0.336919 0.240547 0.240549
0.338074 0.241093 0.241095
0.339229 0.241638 0.241639
0.340386 0.242181 0.242183
0.341543 0.242724 0.242725
0.342701 0.243265 0.243266
0.343859 0.243805 0.243806
0.345019 0.244343 0.244345
0.346179 0.244881 0.244882
0.34734 0.245417 0.245418
0.348502 0.245952 0.245954
0.349665 0.246486 0.246487
0.350829 0.247018 0.24702
0.351993 0.24755 0.247551
0.353158 0.24808 0.248082
0.354324 0.248609 0.248611
0.355491 0.249137 0.249138
0.356659 0.249664 0.249665
0.357827 0.250189 0.250191
0.358996 0.250713 0.250715
0.360167 0.251236 0.251238
0.361338 0.251758 0.25176
0.36251 0.252279 0.25228
0.363682 0.252798 0.2528
0.364856 0.253317 0.253318
0.36603 0.253834 0.253835
0.367205 0.25435 0.254351
0.368382 0.254864 0.254866
0.369559 0.255378 0.255379
0.370736 0.25589 0.255892
0.371915 0.256401 0.256403
0.373095 0.256911 0.256913
0.374275 0.25742 0.257422
0.375456 0.257928 0.257929
0.376639 0.258434 0.258436
0.377822 0.258939 0.258941
0.379006 0.259444 0.259445
0.380191 0.259946 0.259948
0.381376 0.260448 0.26045
0.382563 0.260949 0.26095
0.383751 0.261448 0.26145
0.384939 0.261946 0.261948
0.386129 0.262443 0.262445
0.387319 0.262939 0.262941
0.38851 0.263434 0.263436
0.389702 0.263927 0.263929
0.390895 0.26442 0.264422
0.392089 0.264911 0.264913
0.393284 0.265401 0.265403
0.39448 0.26589 0.265892
0.395677 0.266377 0.266379
0.396875 0.266864 0.266866
0.398073 0.267349 0.267351
0.399273 0.267833 0.267835
0.400473 0.268317 0.268318
0.401675 0.268798 0.2688
0.402877 0.269279 0.269281
0.404081 0.269759 0.26976
0.405285 0.270237 0.270239
0.406491 0.270714 0.270716
0.407697 0.27119 0.271192
0.408904 0.271665 0.271667
0.410113 0.272139 0.272141
0.411322 0.272611 0.272613
0.412532 0.273083 0.273085
0.413743 0.273553 0.273555
0.414956 0.274022 0.274024
0.416169 0.27449 0.274492
0.417383 0.274957 0.274959
0.418598 0.275423 0.275425
0.419815 0.275887 0.275889
0.421032 0.27635 0.276352
0.42225 0.276813 0.276815
0.423469 0.277274 0.277276
0.42469 0.277734 0.277736
0.425911 0.278192 0.278194
0.427134 0.27865 0.278652
0.428357 0.279106 0.279108
0.429581 0.279562 0.279564
0.430807 0.280016 0.280018
0.432033 0.280469 0.280471
0.433261 0.280921 0.280923
0.43449 0.281371 0.281373
0.435719 0.281821 0.281823
0.43695 0.282269 0.282271
0.438182 0.282717 0.282719
0.439415 0.283163 0.283165
0.440649 0.283608 0.28361
